id,Coder.ID,Information_category,Attribution,Att_D_pol,Att_D_gov,Att_f_pol_gov,Att_mainme,Att_altme,Att_ind,Att_other,Att_no,Sentiment,Authority_ref,Incivility,Emotional,Fearmongering,Topics,Conspiracy,Gov_pol_org,Health_serv,Media,Other_nongov,Ind_com,Other,No,Scient,Misinfo_bin,label_mis
1348604924620386300,2,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,NA,NA,NA,NA,University or scientific organization,Other,0
1337382664882561e3,3,Accurate information,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,Health services,NA,NA,NA,NA,NA,NA,Other,0
1282399141776195600,1,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Positivity,The Tweet does not contain an authority reference,No,No,No,Other,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1425077743335710700,1,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,No,No,No,Existence of covid,Yes,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Misinformation,1
1296712205191336e3,4,Other,Yes,NA,NA,NA,NA,NA,"An opinion leader or individual who is not a journalist, and not a part of a government, parliament, or a political party",NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0
1474724365262598100,2,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0
1341816714300895200,4,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,"Government, politicians and international organizations",NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1259831013540315100,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a non-specific authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,NA,NA,NA,NA,University or scientific organization,Other,0
1260521072077783e3,3,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,Yes,No,No,Spread and detection,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1265394990252990500,2,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a non-specific authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1272772388816597e3,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1428812471448506400,3,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Existence of covid,Yes,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Misinformation,1
1314627568449007600,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Positivity,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1240962917941510100,3,Misinformation,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Negativity,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,"Government, politicians and international organizations",Health services,NA,Other major non-governmental actors,NA,NA,NA,University or scientific organization,Misinformation,1
1443953126961156e3,3,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Severity of covid,No,NA,NA,NA,NA,NA,NA,None,NA,Misinformation,1
1403673389252976600,2,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1384564621475029e3,2,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1374374782842531800,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,No,Yes,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1488070184187355100,1,Accurate information,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0
1449122054729519e3,2,Uncheckable claim,Yes,NA,NA,NA,A mainstream media outlet or journalist working in the mainstream media,NA,NA,NA,NA,Mixed,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,Media,NA,NA,NA,NA,NA,Other,0
1338735899941671e3,4,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a specific authority reference,No,No,No,Spread and detection,No,"Government, politicians and international organizations",NA,NA,NA,Individuals or communities,NA,NA,NA,Misinformation,1
135088981001839e4,2,Unable to classify,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,Health services,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0
1345765076343660500,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0
1325440122549104600,2,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Severity of covid,No,NA,NA,NA,NA,NA,NA,None,NA,Misinformation,1
1319429008061235200,1,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Existence of covid,Yes,NA,NA,Media,Other major non-governmental actors,NA,NA,NA,NA,Misinformation,1
136749232854238e4,4,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Misinformation,1
1485624626269020200,1,Accurate information,Yes,NA,NA,NA,NA,NA,NA,Other actor,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,Health services,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0
1240740720283181e3,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Positivity,The Tweet contains a non-specific authority reference,No,No,No,Severity of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1321415133684519e3,1,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Positivity,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,Media,NA,NA,NA,NA,NA,Other,0
1462747450159116300,3,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1240762038135160800,2,Misinformation,Yes,A Dutch politician (not seated in the Dutch cabinet),NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Existence of covid,Yes,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Misinformation,1
1336286893856727e3,2,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,"Government, politicians and international organizations",Health services,Media,NA,Individuals or communities,NA,NA,NA,Misinformation,1
1293108731027357700,1,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1258115750952386600,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1313537771198386200,3,Misinformation,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Misinformation,1
1240569980858568700,2,Other,Yes,NA,NA,NA,NA,NA,NA,NA,Misinformation is not attributed to an actor,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0
1386352451121471500,1,Unable to classify,Yes,NA,NA,NA,A mainstream media outlet or journalist working in the mainstream media,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,Media,NA,NA,NA,NA,NA,Other,0
1314923324498157600,1,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1385744539172835300,2,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a non-specific authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1296711170817220600,4,Accurate information,Yes,NA,NA,NA,NA,NA,"An opinion leader or individual who is not a journalist, and not a part of a government, parliament, or a political party",NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1418890542243537e3,4,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,NA,NA,NA,NA,NA,NA,NA,University or scientific organization,Misinformation,1
1468560634816e6,2,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1318497491185246200,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1351171510803824600,2,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,Other major non-governmental actors,Individuals or communities,NA,NA,NA,Misinformation,1
1276427297453637600,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1314840318164992e3,3,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1476875203514876e3,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1254492721890439200,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a specific authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,NA,NA,NA,University or scientific organization,Other,0
1318795530349252600,3,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Positivity,The Tweet does not contain an authority reference,No,No,No,Existence of covid,Yes,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Misinformation,1
1341340260362498e3,4,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1250820928998686700,1,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,Yes,No,No,Existence of covid,Yes,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Misinformation,1
1386974446666326e3,1,Accurate information,Yes,A Dutch politician (not seated in the Dutch cabinet),NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,Yes,No,No,"News, information and misinformation",No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0
1303419553104433200,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a non-specific authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,NA,NA,NA,University or scientific organization,Other,0
1247961693075968e3,4,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1388162874388975600,3,Misinformation,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,NA,NA,NA,None,NA,Misinformation,1
1351200802526867500,4,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Vaccination,No,"Government, politicians and international organizations",NA,NA,NA,NA,NA,NA,NA,Other,0
1389245760105971700,4,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a specific authority reference,No,No,No,"Policies, prevention & societal and economic impact",No,NA,NA,NA,Other major non-governmental actors,NA,NA,NA,NA,Other,0
1396198165288788e3,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Negativity,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,NA,Individuals or communities,NA,NA,University or scientific organization,Other,0
1306841429097017300,4,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1467113336257093600,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"Remedies for cure, treatment and prevention",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1321521072953503700,1,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1366121564480172e3,3,Other,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1328613736643502e3,3,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Symptoms or characteristics of covid,No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
1263609025087697e3,3,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Spread and detection,No,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Other,0
1341762020744568800,1,Misinformation,Yes,NA,NA,NA,A mainstream media outlet or journalist working in the mainstream media,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,Existence of covid,Yes,NA,NA,NA,NA,Individuals or communities,NA,NA,NA,Misinformation,1
1398952286609719300,2,Uncheckable claim,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet contains a specific authority reference,No,No,No,Vaccination,No,NA,NA,NA,NA,NA,NA,NA,University or scientific organization,Other,0
1379702911425519600,4,Accurate information,No,NA,NA,NA,NA,NA,NA,NA,NA,Neutrality,The Tweet does not contain an authority reference,No,No,No,"News, information and misinformation",No,NA,NA,NA,NA,NA,NA,None,NA,Other,0
